Domain,TTL,Record_Type,IP_Address
ns2.frubjnfew.com.,131648,A,"77.123.229.96"""
ns1.frubjnfew.com.,131654,A,"89.34.21.243"""
ns3.cisunday.com.,145300,A,"86.57.2.47"""
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
ns2.frubjnfew.com.,139215,A,"94.30.151.74"""
ns1.frubjnfew.com.,139215,A,"91.200.105.235"""
ns3.cisunday.com.,150556,A,"77.122.47.186"""
ns4.cisunday.com.,145271,A,"89.156.142.48"""
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
ns4.cisunday.com.,161967,A,"88.132.2.165"""
ns2.frubjnfew.com.,161967,A,"81.198.46.139"""
ns1.frubjnfew.com.,161967,A,"72.185.78.169"""
ns3.cisunday.com.,161967,A,"78.139.151.252"""
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
ns2.frubjnfew.com.,162030,A,"81.198.46.139"""
ns1.frubjnfew.com.,162075,A,"72.185.78.169"""
ns3.cisunday.com.,162178,A,"157.193.84.63"""
ns4.cisunday.com.,162185,A,"84.17.6.134"""
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
ns3.cisunday.com.,145272,A,"86.57.2.47"""
ns4.cisunday.com.,145272,A,"89.156.142.48"""
ns2.frubjnfew.com.,131093,A,"210.109.118.185"""
ns1.frubjnfew.com.,131093,A,"72.185.78.169"""
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
fhhfewmv.cn.,,IN,A
ns4.cisunday.com.,151337,A,"94.26.133.215"""
ns2.frubjnfew.com.,127290,A,"99.237.202.218"""
ns1.frubjnfew.com.,127290,A,"72.185.78.169"""
ns3.cisunday.com.,145360,A,"86.57.2.47"""
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
ns3.cisunday.com.,145272,A,"86.57.2.47"""
ns4.cisunday.com.,145721,A,"125.31.177.68"""
ns1.frubjnfew.com.,125609,A,"71.76.191.42"""
ns2.frubjnfew.com.,125614,A,"208.58.14.217"""
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
ns1.frubjnfew.com.,135003,A,"89.34.21.243"""
ns3.cisunday.com.,145477,A,"86.57.2.47"""
ns4.cisunday.com.,145720,A,"125.31.177.68"""
ns2.frubjnfew.com.,135003,A,"77.123.229.96"""
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
ns2.frubjnfew.com.,119454,A,"72.185.78.169"""
ns3.cisunday.com.,145387,A,"86.57.2.47"""
ns4.cisunday.com.,146204,A,"89.156.142.48"""
ns1.frubjnfew.com.,119454,A,"190.17.30.49"""
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
ns3.cisunday.com.,145293,A,"86.57.2.47"""
ns4.cisunday.com.,145293,A,"89.156.142.48"""
ns1.frubjnfew.com.,123507,A,"208.58.14.217"""
ns2.frubjnfew.com.,123507,A,"200.50.245.149"""
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
ns2.frubjnfew.com.,128025,A,"89.133.137.39"""
ns3.cisunday.com.,145292,A,"86.57.2.47"""
ns4.cisunday.com.,145292,A,"89.156.142.48"""
ns1.frubjnfew.com.,128025,A,"89.34.21.243"""
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
ns3.cisunday.com.,167621,A,"84.17.6.134"""
ns4.cisunday.com.,167309,A,"200.50.245.149"""
ns1.frubjnfew.com.,167658,A,"89.215.8.231"""
ns2.frubjnfew.com.,167658,A,"157.193.84.63"""
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
ns1.frubjnfew.com.,121699,A,"71.76.191.42"""
ns2.frubjnfew.com.,121699,A,"208.58.14.217"""
ns3.cisunday.com.,145711,A,"89.149.84.55"""
ns4.cisunday.com.,145355,A,"89.156.142.48"""
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
ns4.cisunday.com.,147287,A,"87.110.53.224"""
ns1.frubjnfew.com.,129210,A,"72.185.78.169"""
ns2.frubjnfew.com.,129256,A,"190.156.197.248"""
ns3.cisunday.com.,145451,A,"86.57.2.47"""
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
ns1.frubjnfew.com.,132147,A,"99.237.202.218"""
ns2.frubjnfew.com.,132147,A,"94.30.151.74"""
ns3.cisunday.com.,145301,A,"86.57.2.47"""
ns4.cisunday.com.,145301,A,"89.156.142.48"""
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
dihmmihh.cn.,,IN,A
ns2.frubjnfew.com.,128483,A,"94.30.151.74"""
ns3.cisunday.com.,145218,A,"86.57.2.47"""
ns4.cisunday.com.,145218,A,"89.156.142.48"""
ns1.frubjnfew.com.,128483,A,"99.237.202.218"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns1.frubjnfew.com.,165111,A,"59.151.232.164"""
ns2.frubjnfew.com.,165092,A,"157.193.84.63"""
ns3.cisunday.com.,165111,A,"78.139.151.252"""
ns4.cisunday.com.,165111,A,"219.241.174.102"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns4.cisunday.com.,145278,A,"89.156.142.48"""
ns1.frubjnfew.com.,142492,A,"89.34.21.243"""
ns2.frubjnfew.com.,142492,A,"90.157.46.132"""
ns3.cisunday.com.,148987,A,"83.103.156.174"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns1.frubjnfew.com.,128557,A,"99.237.202.218"""
ns2.frubjnfew.com.,128557,A,"94.30.151.74"""
ns3.cisunday.com.,145319,A,"86.57.2.47"""
ns4.cisunday.com.,147647,A,"93.72.17.179"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns4.cisunday.com.,145706,A,"125.31.177.68"""
ns1.frubjnfew.com.,125594,A,"71.76.191.42"""
ns2.frubjnfew.com.,125599,A,"208.58.14.217"""
ns3.cisunday.com.,145257,A,"86.57.2.47"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns2.frubjnfew.com.,131629,A,"77.123.229.96"""
ns3.cisunday.com.,145281,A,"86.57.2.47"""
ns4.cisunday.com.,148229,A,"94.30.151.74"""
ns1.frubjnfew.com.,131635,A,"89.34.21.243"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns4.cisunday.com.,145704,A,"125.31.177.68"""
ns1.frubjnfew.com.,125592,A,"71.76.191.42"""
ns2.frubjnfew.com.,125597,A,"208.58.14.217"""
ns3.cisunday.com.,145255,A,"86.57.2.47"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns3.cisunday.com.,145705,A,"89.149.84.55"""
ns4.cisunday.com.,145251,A,"89.156.142.48"""
ns1.frubjnfew.com.,135957,A,"72.185.78.169"""
ns2.frubjnfew.com.,135990,A,"89.34.21.243"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns3.cisunday.com.,146833,A,"89.156.142.48"""
ns4.cisunday.com.,145444,A,"89.156.142.48"""
ns1.frubjnfew.com.,128843,A,"71.76.191.42"""
ns2.frubjnfew.com.,128797,A,"208.58.14.217"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns3.cisunday.com.,145307,A,"86.57.2.47"""
ns4.cisunday.com.,145307,A,"89.156.142.48"""
ns1.frubjnfew.com.,132824,A,"72.185.78.169"""
ns2.frubjnfew.com.,132877,A,"114.76.3.253"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns3.cisunday.com.,145341,A,"86.57.2.47"""
ns4.cisunday.com.,151318,A,"94.26.133.215"""
ns1.frubjnfew.com.,127271,A,"72.185.78.169"""
ns2.frubjnfew.com.,127271,A,"99.237.202.218"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns3.cisunday.com.,151317,A,"116.72.75.53"""
ns4.cisunday.com.,145275,A,"89.156.142.48"""
ns1.frubjnfew.com.,128349,A,"99.237.202.218"""
ns2.frubjnfew.com.,128492,A,"94.30.151.74"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns4.cisunday.com.,161026,A,"93.72.248.230"""
ns2.frubjnfew.com.,161026,A,"86.57.2.47"""
ns1.frubjnfew.com.,161026,A,"93.72.214.233"""
ns3.cisunday.com.,161026,A,"222.97.47.68"""
idcexdfh.cn.,,IN,A
idcexdfh.cn.,,IN,A
idcexdfh.cn.,,IN,A
idcexdfh.cn.,,IN,A
idcexdfh.cn.,,IN,A
idcexdfh.cn.,,IN,A
idcexdfh.cn.,,IN,A
idcexdfh.cn.,,IN,A
ns3.cisunday.com.,145208,A,"86.57.2.47"""
ns4.cisunday.com.,145208,A,"89.156.142.48"""
ns2.frubjnfew.com.,128473,A,"94.30.151.74"""
ns1.frubjnfew.com.,128473,A,"99.237.202.218"""
idcexdfh.cn.,,IN,A
idcexdfh.cn.,,IN,A
idcexdfh.cn.,,IN,A
idcexdfh.cn.,,IN,A
idcexdfh.cn.,,IN,A
idcexdfh.cn.,,IN,A
idcexdfh.cn.,,IN,A
idcexdfh.cn.,,IN,A
ns1.frubjnfew.com.,120569,A,"200.50.245.149"""
ns3.cisunday.com.,145242,A,"86.57.2.47"""
ns4.cisunday.com.,148217,A,"94.30.151.74"""
ns2.frubjnfew.com.,120569,A,"99.237.202.218"""
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
ns4.cisunday.com.,147632,A,"93.72.17.179"""
ns2.frubjnfew.com.,127647,A,"89.133.137.39"""
ns1.frubjnfew.com.,127647,A,"89.34.21.243"""
ns3.cisunday.com.,145239,A,"86.57.2.47"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns3.cisunday.com.,145271,A,"86.57.2.47"""
ns4.cisunday.com.,145271,A,"89.156.142.48"""
ns1.frubjnfew.com.,123485,A,"208.58.14.217"""
ns2.frubjnfew.com.,123485,A,"200.50.245.149"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns3.cisunday.com.,169401,A,"157.193.84.63"""
ns4.cisunday.com.,169401,A,"78.96.212.238"""
ns1.frubjnfew.com.,169401,A,"84.17.6.134"""
ns2.frubjnfew.com.,169401,A,"85.114.230.77"""
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
ns3.cisunday.com.,161015,A,"222.97.47.68"""
ns4.cisunday.com.,161015,A,"93.72.248.230"""
ns2.frubjnfew.com.,161015,A,"86.57.2.47"""
ns1.frubjnfew.com.,161015,A,"93.72.214.233"""
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
ns3.cisunday.com.,145444,A,"86.57.2.47"""
ns4.cisunday.com.,145687,A,"125.31.177.68"""
ns2.frubjnfew.com.,134970,A,"77.123.229.96"""
ns1.frubjnfew.com.,134970,A,"89.34.21.243"""
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
ns1.frubjnfew.com.,169381,A,"84.17.6.134"""
ns3.cisunday.com.,169176,A,"157.193.84.63"""
ns4.cisunday.com.,169320,A,"78.96.212.238"""
ns2.frubjnfew.com.,169381,A,"85.114.230.77"""
dfhijjew.cn.,,IN,A
dfhijjew.cn.,,IN,A
dfhijjew.cn.,,IN,A
dfhijjew.cn.,,IN,A
dfhijjew.cn.,,IN,A
dfhijjew.cn.,,IN,A
dfhijjew.cn.,,IN,A
dfhijjew.cn.,,IN,A
ns3.cisunday.com.,145262,A,"86.57.2.47"""
ns4.cisunday.com.,145262,A,"89.156.142.48"""
ns2.frubjnfew.com.,127995,A,"89.133.137.39"""
ns1.frubjnfew.com.,127995,A,"89.34.21.243"""
dfhijjew.cn.,,IN,A
dfhijjew.cn.,,IN,A
dfhijjew.cn.,,IN,A
dfhijjew.cn.,,IN,A
dfhijjew.cn.,,IN,A
dfhijjew.cn.,,IN,A
dfhijjew.cn.,,IN,A
dfhijjew.cn.,,IN,A
ns1.frubjnfew.com.,165085,A,"59.151.232.164"""
ns3.cisunday.com.,165085,A,"78.139.151.252"""
ns4.cisunday.com.,165085,A,"219.241.174.102"""
ns2.frubjnfew.com.,165066,A,"157.193.84.63"""
iixdfhhj.cn.,,IN,A
iixdfhhj.cn.,,IN,A
iixdfhhj.cn.,,IN,A
iixdfhhj.cn.,,IN,A
iixdfhhj.cn.,,IN,A
iixdfhhj.cn.,,IN,A
iixdfhhj.cn.,,IN,A
iixdfhhj.cn.,,IN,A
ns4.cisunday.com.,145697,A,"125.31.177.68"""
ns2.frubjnfew.com.,111713,A,"190.17.30.49"""
ns1.frubjnfew.com.,111713,A,"71.76.191.42"""
ns3.cisunday.com.,146810,A,"89.156.142.48"""
fxwjjmcf.cn.,,IN,A
fxwjjmcf.cn.,,IN,A
fxwjjmcf.cn.,,IN,A
fxwjjmcf.cn.,,IN,A
fxwjjmcf.cn.,,IN,A
fxwjjmcf.cn.,,IN,A
fxwjjmcf.cn.,,IN,A
fxwjjmcf.cn.,,IN,A
ns4.cisunday.com.,146811,A,"116.72.75.53"""
ns2.frubjnfew.com.,129600,A,"208.58.14.217"""
ns1.frubjnfew.com.,129604,A,"71.76.191.42"""
ns3.cisunday.com.,145266,A,"86.57.2.47"""
iixdfhhj.cn.,,IN,A
iixdfhhj.cn.,,IN,A
iixdfhhj.cn.,,IN,A
iixdfhhj.cn.,,IN,A
iixdfhhj.cn.,,IN,A
iixdfhhj.cn.,,IN,A
iixdfhhj.cn.,,IN,A
iixdfhhj.cn.,,IN,A
ns2.frubjnfew.com.,130746,A,"89.133.137.39"""
ns1.frubjnfew.com.,130746,A,"89.34.21.243"""
ns3.cisunday.com.,145256,A,"86.57.2.47"""
ns4.cisunday.com.,145256,A,"89.156.142.48"""
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
ns2.frubjnfew.com.,138247,A,"114.76.3.253"""
ns1.frubjnfew.com.,138229,A,"72.185.78.169"""
ns3.cisunday.com.,146159,A,"86.57.2.47"""
ns4.cisunday.com.,145213,A,"89.156.142.48"""
fxwjjmcf.cn.,,IN,A
fxwjjmcf.cn.,,IN,A
fxwjjmcf.cn.,,IN,A
fxwjjmcf.cn.,,IN,A
fxwjjmcf.cn.,,IN,A
fxwjjmcf.cn.,,IN,A
fxwjjmcf.cn.,,IN,A
fxwjjmcf.cn.,,IN,A
ns1.frubjnfew.com.,127529,A,"72.185.78.169"""
ns3.cisunday.com.,145327,A,"86.57.2.47"""
ns4.cisunday.com.,145327,A,"89.156.142.48"""
ns2.frubjnfew.com.,127494,A,"99.237.202.218"""
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
idwjklwd.cn.,,IN,A
ns1.frubjnfew.com.,132112,A,"99.237.202.218"""
ns3.cisunday.com.,145266,A,"86.57.2.47"""
ns4.cisunday.com.,145266,A,"89.156.142.48"""
ns2.frubjnfew.com.,132112,A,"94.30.151.74"""
fhkxmxif.cn.,,IN,A
fhkxmxif.cn.,,IN,A
fhkxmxif.cn.,,IN,A
fhkxmxif.cn.,,IN,A
fhkxmxif.cn.,,IN,A
fhkxmxif.cn.,,IN,A
fhkxmxif.cn.,,IN,A
fhkxmxif.cn.,,IN,A
ns4.cisunday.com.,145326,A,"89.156.142.48"""
ns1.frubjnfew.com.,127528,A,"72.185.78.169"""
ns2.frubjnfew.com.,127493,A,"99.237.202.218"""
ns3.cisunday.com.,145326,A,"86.57.2.47"""
fhkxmxif.cn.,,IN,A
fhkxmxif.cn.,,IN,A
fhkxmxif.cn.,,IN,A
fhkxmxif.cn.,,IN,A
fhkxmxif.cn.,,IN,A
fhkxmxif.cn.,,IN,A
fhkxmxif.cn.,,IN,A
fhkxmxif.cn.,,IN,A
ns4.cisunday.com.,145215,A,"89.156.142.48"""
ns1.frubjnfew.com.,135921,A,"72.185.78.169"""
ns2.frubjnfew.com.,135954,A,"89.34.21.243"""
ns3.cisunday.com.,145669,A,"89.149.84.55"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns3.cisunday.com.,162926,A,"200.50.243.162"""
ns4.cisunday.com.,162821,A,"93.74.15.74"""
ns1.frubjnfew.com.,162998,A,"84.17.6.134"""
ns2.frubjnfew.com.,162998,A,"157.193.84.63"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns3.cisunday.com.,159247,A,"84.17.6.134"""
ns4.cisunday.com.,160564,A,"93.72.248.230"""
ns1.frubjnfew.com.,158475,A,"59.151.232.164"""
ns2.frubjnfew.com.,158475,A,"157.193.84.63"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns3.cisunday.com.,145301,A,"86.57.2.47"""
ns4.cisunday.com.,151278,A,"94.26.133.215"""
ns1.frubjnfew.com.,127231,A,"72.185.78.169"""
ns2.frubjnfew.com.,127231,A,"99.237.202.218"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns2.frubjnfew.com.,169355,A,"85.114.230.77"""
ns3.cisunday.com.,169150,A,"157.193.84.63"""
ns4.cisunday.com.,169294,A,"78.96.212.238"""
ns1.frubjnfew.com.,169355,A,"84.17.6.134"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns2.frubjnfew.com.,169355,A,"85.114.230.77"""
ns3.cisunday.com.,169150,A,"157.193.84.63"""
ns4.cisunday.com.,169294,A,"78.96.212.238"""
ns1.frubjnfew.com.,169355,A,"84.17.6.134"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns2.frubjnfew.com.,137617,A,"77.123.229.96"""
ns3.cisunday.com.,145209,A,"86.57.2.47"""
ns4.cisunday.com.,145209,A,"89.156.142.48"""
ns1.frubjnfew.com.,137617,A,"89.34.21.243"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns1.frubjnfew.com.,130605,A,"89.34.21.243"""
ns2.frubjnfew.com.,130605,A,"89.133.137.39"""
ns3.cisunday.com.,145321,A,"86.57.2.47"""
ns4.cisunday.com.,145659,A,"125.31.177.68"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns1.frubjnfew.com.,145493,A,"83.103.134.205"""
ns4.cisunday.com.,145252,A,"89.156.142.48"""
ns2.frubjnfew.com.,145605,A,"94.30.151.74"""
ns3.cisunday.com.,145167,A,"86.57.2.47"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns2.frubjnfew.com.,134846,A,"77.123.229.96"""
ns3.cisunday.com.,145381,A,"86.57.2.47"""
ns4.cisunday.com.,145381,A,"89.156.142.48"""
ns1.frubjnfew.com.,134846,A,"89.34.21.243"""
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
dfiwccb.cn.,,IN,A
ns4.cisunday.com.,145360,A,"89.156.142.48"""
